sheet_name,row_num,col_num,cell_ref,value_text,formula_text
Tính_giá_vốn_món_chính,168,11,K168,Phát sinh phụ,
Tính_giá_vốn_món_chính,168,12,L168,KG,
Tính_giá_vốn_món_chính,168,13,M168,1000.0,
Tính_giá_vốn_món_chính,168,14,N168,50000,=M168*E19
Tính_giá_vốn_món_chính,169,11,K169,Tem nhãn,
Tính_giá_vốn_món_chính,169,12,L169,Cái,
Tính_giá_vốn_món_chính,169,13,M169,10.0,
Tính_giá_vốn_món_chính,169,14,N169,7300,=M169*E20
Tính_giá_vốn_món_chính,170,11,K170,Tổng cộng,
Tính_giá_vốn_món_chính,170,14,N170,#ERROR!,=SUM(N161:N169)
Tính_giá_vốn_món_chính,170,15,O170,#ERROR!,=N170/10
Tính_giá_vốn_món_chính,170,16,P170,#ERROR!,=O170*1.3
Tính_giá_vốn_món_chính,170,17,Q170,#ERROR!,=P170*1.015
Tính_giá_vốn_món_chính,170,18,R170,#ERROR!,=P170*1.3
Tính_giá_vốn_món_chính,170,19,S170,#ERROR!,=R170*1.015
